"SC_L_G10a"	"SC_L_G10b"	"SC_L_G10c"	"SC_L_G10d"	"SC_L_G11a"	"SC_L_G11b_merged"	"SC_L_G11c_merged"	"SC_L_G11d_merged"	"SC_L_G12a"	"SC_L_G12b"	"SC_L_G12c"	"SC_L_G12d"	"SC_L_G13a"	"SC_L_G13b"	"SC_L_G13c_merged"	"SC_L_G14a"	"SC_L_G14b_merged"	"SC_L_G14c_merged"	"SC_L_G14d"	"SC_L_G1a"	"SC_L_G1b"	"SC_L_G1c"	"SC_L_G1d"	"SC_L_G2a"	"SC_L_G2b"	"SC_L_G2c"	"SC_L_G2d"	"SC_L_G3a"	"SC_L_G3b"	"SC_L_G3c"	"SC_L_G3d"	"SC_L_G4a"	"SC_L_G4b"	"SC_L_G4c"	"SC_L_G4d"	"SC_L_G5a_merged"	"SC_L_G5b"	"SC_L_G5c"	"SC_L_G5d"	"SC_L_G6a"	"SC_L_G6b"	"SC_L_G6c_merged"	"SC_L_G6d"	"SC_L_G7a_merged"	"SC_L_G7b"	"SC_L_G7c"	"SC_L_G7d"	"SC_L_G8a"	"SC_L_G8b"	"SC_L_G8c"	"SC_L_G8d"	"SC_L_G9a"	"SC_L_G9b_merged"	"SC_L_G9c"	"SC_L_G9d_merged"
"Aadat"	1718.04130462326	1698.20370413141	3078.97434886001	2860.44889787497	2627.98063375451	2471.20938938457	2447.65916880561	3386.30932518658	2403.26161669975	2877.80333154929	2409.00727464322	3381.98586277085	2570.08514284584	1629.05000049448	1896.38948601268	1208.77127982718	1890.84092186618	1763.62798274927	1961.31545166633	1434.53715512652	2026.13981065487	1512.15177550408	739.956989615617	2029.86750829809	2388.4437112106	1480.02090203378	1751.3505515342	2136.54089612886	2089.86921887376	1794.24447003467	2182.37764646298	2111.64079641791	1821.61774466781	1583.52719109026	2063.63774400692	2427.1289157773	3115.94509040719	4379.55750414744	4746.65513612874	2609.16232538618	1988.15247596779	1968.37666734474	1945.73725349806	2236.12427427346	2499.98902961812	3146.80916019364	3886.50747903227	1540.17865751706	1658.89625516042	2324.15447328237	2052.15657240281	2976.02336868893	3014.15382864746	2924.45359640229	2966.98240784889
"Aamp"	4108.27901823295	4550.3021782492	5028.34778923005	4766.22520662761	4916.11092914166	5016.83961069037	4891.76456749317	4823.60089051334	4420.00644939072	4372.48438709553	4640.53824754847	4763.13555853318	6147.38796444089	4582.60949693997	4143.50012696776	5374.50958159893	2894.44110347208	3441.17412348339	3207.07921343047	11406.9350049401	6233.21004463723	7993.98268830104	16284.1804943354	8188.06170998375	7846.39355827402	11038.4892276686	9994.27732094516	5985.82855668735	6108.65603681178	6601.28446729335	6813.15451723444	6699.19687243641	6970.53200941169	5352.82216963927	6840.53760938238	4563.7844055007	4825.22553487816	4380.72882201429	3727.76407789408	5527.36648135608	5119.11608158752	4649.89393876656	4292.90520293739	5388.53156449571	4466.41897992707	4883.03573683726	5073.49494363362	4788.87208210392	4959.1621278145	4315.3480795158	4325.4705661692	4227.8143166131	5150.79002150587	4910.25044274901	5206.09983318748
"Aars2"	769.548992356884	679.884037668221	512.577257620937	565.665814489312	692.396235351895	473.885591498458	455.771017639665	537.894011298956	695.886064757742	391.488680063597	473.58149990078	509.832960434362	518.770374815502	1228.79676595162	1194.94717612787	1420.92297383766	1820.54042605321	1599.86252720826	1836.97368260136	1462.91261533782	955.312214031687	711.809149593256	984.330776024469	739.451735165733	612.389155182459	550.941846773564	769.188199729306	749.194932655714	591.267867590382	896.436885716331	557.060858936672	853.537050888547	890.93418663211	632.064012482566	843.024001156279	564.188769835459	691.693253793699	534.120947283025	631.409006305791	485.974176337752	557.285163718244	523.090443092073	566.097389398337	796.378793158615	798.302133928238	688.643656217861	626.882971811262	725.586679106655	759.779742854774	479.726512392873	491.153773278267	535.970534529365	551.840987454964	528.626475300633	490.159374396088
"Aass"	11603.5007702969	12724.9787906854	13256.7926354566	13969.4474092416	12467.0385620625	14744.0801123954	12183.2124071983	15300.4193808588	13679.2653759881	12746.6235144717	12773.6232961404	19666.5951920039	11503.9174585864	9454.29077438311	7710.32041023576	10166.8354447505	8620.29527968736	9825.92733246021	14601.9466162335	2966.81200653639	8024.85362863136	3136.44595434375	3886.05587617994	3900.80308256734	7189.27227344346	4347.22256710014	3338.31814102947	8799.87781593076	9351.87287328427	9233.02578315781	9147.30623005442	6382.61521097967	5491.58125960238	4265.7105499965	7626.1793045776	10971.8888655295	10937.3995756129	9040.23129633858	11091.090179157	12421.830220905	8721.70108420528	11494.4147365267	9926.28629963876	13026.6095177563	10315.2040019727	11728.0562300688	10342.3169384042	11868.6631723739	10746.4578853842	11022.7571249358	9376.15317655978	13108.4613202925	10122.2934032723	12187.828144453	17028.0499126485
"Abat"	5412.80363539697	7195.52308699085	10249.7897508516	11292.795290207	7354.63476507069	8526.65737497572	10142.4599169092	13983.3059369754	5527.34586486748	11084.6042896107	8744.91124668856	15940.0260944644	6117.0648935591	2672.22207796246	3080.24666514633	1476.83892419701	3485.93493031227	2120.55269354376	4164.2762281193	2374.08017101159	2383.0823428626	2189.72798092121	1310.73212710203	2603.69543852851	3826.17215990028	3550.2882352358	2191.77282718566	3215.35348677288	4726.80715585654	2777.03536767781	3459.94835887463	3044.93998019296	2324.65289312009	3319.0575997943	3355.09383989591	6129.73409339384	4610.17987584615	6415.30795673055	6974.67693471979	8152.45271786013	4612.66436185708	9257.25284150314	7328.11290395677	3706.29321490223	4316.53368131197	6927.85263112567	7011.74029722317	3283.52158518398	4462.28194996137	6313.11328180941	6688.1690177367	10394.6071780094	10653.5739962617	11358.5740910249	12671.2704821757
"Abca9"	392.191835863809	241.022406263476	220.302896682971	177.551257229295	269.536475256873	222.168071764866	299.40513244555	231.633637298109	208.843746198292	294.391223794525	198.026189307624	252.569182977612	225.374175472769	156.620830908075	266.159927861429	259.844710493461	511.496710915083	560.581751659589	457.483867314514	0	131.687536154308	315.179175690546	87.1542874604999	113.20414950124	177.668458602318	225.662527645261	177.823078432044	178.513614347609	122.59009384455	89.095409130828	79.2227269445866	162.813425892035	301.546955475483	315.550983400733	140.267859015919	234.613151812765	152.970623435145	206.151944565378	232.255808234477	199.933550702061	272.053061342183	386.435327336186	191.369400504155	119.009415157411	325.023011670782	102.322052692748	119.366531250347	362.793339553327	278.673538901751	168.670965544526	377.810594829436	329.277390161613	250.836812479529	268.450314413539	259.394076007841
"Abcb10"	1088.49459882769	990.200385732446	787.297602886954	820.83998317061	914.080220436352	723.414263234367	811.148029444473	961.424971546962	846.2847327289	1007.12787087601	882.71107969672	902.301058890279	744.964092744536	1224.92958494155	1063.25346182144	1603.47210589319	1932.05155734275	1797.2208967064	2742.55713277265	1677.3049813787	1339.97843806138	911.304582895512	529.761355152058	620.113370666889	533.005375806955	666.144938964839	673.039674763143	1246.78406241204	1303.45793659206	1247.33572783159	1376.80760195276	717.859195978518	780.595414287672	735.002900360244	853.65035411203	1364.85270062506	1612.84244274012	1638.67369572139	1521.91745697366	726.012392077394	1217.17857548596	1070.61590688222	1064.54792094404	1412.90125213197	1530.62215270526	1551.07238605674	1474.96965538016	1267.35806617296	1180.41904685742	949.595630695482	965.720739954265	804.403189552419	857.779657102128	831.092754211778	826.76439610526
"Abcb6"	1449.16274102869	1777.54024619313	1294.60865580631	1971.80039435549	1810.58197509508	1608.80327829731	1720.91317966478	2032.36710215119	1597.49880487499	1628.96477166304	1336.67677782646	2054.35454407069	1593.19053497841	1950.02602433078	1858.96074615717	2323.80111346367	1636.30464392266	2013.47528030541	2442.26003012518	1812.87662461044	830.55560083287	1180.44635090092	1416.68439813244	1170.51975272464	724.534494300235	1126.95730772994	898.420088124686	1802.70638110873	1875.54504119996	1550.26011887641	1290.913487476	1725.16448243176	1792.83371709969	1119.82117280016	1294.28979001052	1538.95055534326	1914.34975849634	1457.11942635983	1554.59666617248	1713.88465587076	1524.06195956053	1467.00624265095	1573.67953530858	2061.63678588477	1533.0659347479	1736.22657664362	1860.61537172743	1642.72824149747	1731.63180147755	1513.65762586062	1118.6879563974	1607.01682807135	2316.7452483765	2031.76436593809	1954.56472657414
"Abcb7"	1880.29561024067	1368.80641557132	2024.85570775942	1924.51287358588	1812.53513795926	1824.40480606912	2083.39773170568	2446.20627841183	1611.52562364951	1924.38894712	2130.6497066542	2277.81724127765	1546.47661497133	1677.38976312043	1962.92946797804	2335.3132208906	2370.82361741683	1698.54171195733	3162.50386225623	1027.82222543131	1282.22074676563	1068.30394756533	1421.81112092423	666.398811103356	963.945892416834	809.132306331656	836.388781694904	1685.3371937227	1401.02964393772	1451.56981953149	1424.34123811951	1536.86006561724	1194.53714407674	1378.61146101601	1431.01553137452	1585.50078387754	1586.23885605574	1965.47138057219	1994.59887574232	1532.23411422995	1832.8280637828	1789.18651555887	1570.11917436897	1539.06912835148	1747.30416048579	1749.21985317603	1572.63318094862	1603.06283637297	1599.30568709338	1721.7581677662	1942.49935097671	2028.45609645755	2287.13828034613	1873.63609854381	1989.26627520395
"Abcb8"	902.133939232829	1164.94163027347	980.391775278403	989.46906666979	1203.14832433503	947.771182996916	955.964161754932	993.407858705278	856.415212954936	897.634994657693	850.95216254361	1163.32051193034	941.654282248044	1608.74730019158	1390.40837315111	1557.42367618549	2084.77332410887	1757.32931138231	2083.31114961686	1339.95228775554	1111.25798053021	1558.18918318922	680.145223711352	1384.10196582304	1328.73325954713	1085.61972759071	879.810696195752	969.17430781635	1059.11169511958	1446.08702512344	1310.09372663101	961.257044786812	1433.71870648798	1468.08170935829	1353.08894303235	939.383611821747	1108.48277851554	897.229486006135	1004.88568286374	1081.05663255716	843.458626168153	973.780824856524	974.648807218835	1178.4616523482	1032.90521002143	943.636708166455	962.444828892656	818.461774032306	792.204022538312	836.783231662455	1067.08455807924	916.250129145359	1024.73006016227	917.511691043534	1069.67523651394
"Abcd1"	872.464580491358	781.3143003041	894.377098485848	998.391240399905	649.42665233993	603.027623361779	817.367127151057	1255.08602636423	743.421395049144	1078.40153558416	630.507914069086	807.470250411696	535.161223940794	1406.68709241512	998.099729480358	906.167313176564	2096.89409924904	997.289633102265	1665.71049124772	1071.96183020443	747.384525366991	1048.23635960002	346.908242244735	1045.60482913707	1195.16690059787	1463.75693607737	840.524202123556	657.126887460687	774.736035248893	592.141796069503	816.411049250003	731.8381264844	692.187329614178	866.803158670916	763.680565753335	737.355619982977	584.170424277691	604.40001929395	612.735172477893	798.554653836549	782.270221368008	885.995750496781	817.992925875899	680.948608532254	576.732562062441	463.69755625047	528.384715255031	685.921273982158	786.946031238279	772.162537070721	1021.01009529516	950.251598781612	737.706953423402	850.399112440149	783.387460317996
"Abcd2"	1327.70380368079	1765.48912587996	2925.37671173045	2160.95047743393	1817.41804511971	3149.75226866643	4063.73612998797	3537.50115538953	1328.65144503018	2051.44200159974	1870.03976883898	3202.65235366779	4269.81619713865	1314.84154342581	1942.13572361386	736.774875323231	1238.74321932515	932.203362310327	769.511325534157	797.665714828594	801.676755184995	997.477166511279	1011.6732975807	1342.83542856643	2085.39928359459	1768.70629776015	902.555508553339	457.528987953911	998.233621305625	784.039600351286	975.690426580698	1883.04416814525	1792.14838310998	2534.02832401686	2701.92734488239	456.192239635932	328.110902440601	253.004659239328	123.714149109822	2285.3761326563	1766.93285861342	2114.98679153317	1585.25070836232	842.013982429502	292.439251102283	652.10006597045	126.044379152464	1102.89175224212	2012.05800414598	1981.33621214317	1755.43703207335	2560.84752891994	4269.16030682373	3747.27219708762	4953.6460669056
"Abcd3"	10702.2939985247	9939.16147829008	17878.764961881	17184.9988215751	19467.1742672844	11909.5219553954	14632.6484610629	28329.0845950783	14935.4449240167	21127.993303485	17661.6942803234	22043.9378362393	11049.8909378158	12073.339113457	11966.1067567701	7377.61627388396	9046.94656462127	11115.055405565	9963.76402299868	7755.95912442032	11155.3204968609	9866.1706008299	4614.0505126147	9110.98223916873	9606.06733443103	7798.57167610108	7097.41531067431	12137.5201566268	14285.498690865	12041.5872186819	12519.6926275692	10233.3994203352	7364.59905349897	14971.354889275	8561.29836468372	16053.3118123314	16575.1429871429	21293.3875014432	22434.2771149906	12467.8326308011	11933.621656176	14463.7222517258	18309.1561319556	12561.3095487198	16617.7178899347	18460.197633425	24067.7985702185	11015.3732377445	8616.97140887082	13560.4884701739	14961.2995552457	17710.2918029044	25003.9069174266	21167.1234214292	17807.0996793878
"Abhd10"	413.516687459241	388.648630099855	293.152061721564	336.365949625348	338.873756935272	401.653607574906	476.205195818442	302.383660405899	360.80094958884	358.434226865615	337.204973302133	408.429719684986	363.057308125225	434.091068381022	343.789906821012	649.611776233653	862.99918997995	627.767579573847	715.551689902189	532.828086189851	355.787378381813	265.600428952707	625.460180598882	330.132298052876	244.451638076949	428.962102100451	344.273750685294	238.955231803886	189.305791174918	363.235129533376	274.360812260726	341.250362349467	335.128320971617	322.285303168432	252.907200346884	318.403563174467	349.172075232396	359.594585122563	409.657229599506	381.584092342871	385.016270203989	445.260377164879	441.48475651191	353.449014941183	307.101943358108	386.549976839271	407.348722029155	466.31037243921	441.671269202775	317.627142908523	384.261019619207	361.48930876438	327.32147989132	376.01431025732	487.556758248852
"Abhd11"	1856.18925626323	1772.51894606264	1356.04771065813	1402.56571037413	1772.49529924357	1563.9318943448	1268.69593214316	1121.33940733854	1853.87788136469	1370.72685605381	1422.61267129958	1332.3259131793	2101.30685786248	3253.26602472637	4315.39508037827	4004.5687977948	4462.8694066098	5175.40830652017	4983.05504705655	5933.62401307278	4131.98523529788	4162.25383327665	4326.95403627423	3956.56867345465	3906.81599926588	3697.34159409172	4989.38474716886	3638.44480896682	2286.68052599835	3555.59217362104	2531.79156846068	3062.20807081787	4180.53733727375	2787.04633814611	2824.48461563873	1855.49210937635	2041.82527802563	1694.89695333013	1570.93627077189	1628.36735542298	1633.25972812695	1387.36617519057	1302.20201366316	2170.8033170818	1971.31751439422	1691.56218856345	1469.96126945357	2196.10901542947	2400.27302846508	1435.89373914853	1295.61389348826	1520.22360294723	1250.07198350454	1401.08999714464	1320.39392536433
"Abhd11os"	27.8150238201283	20.0852005219563	24.5756219407299	18.7365648332422	14.6487214813518	16.4163599826256	9.7728678246322	9.69178398736857	13.247551064817	13.4283716116801	7.47268638896694	14.0837834374133	18.8494764940862	19.3359050503796	90.1062255780878	21.3796280785759	53.3314106167385	0	68.0360623185688	85.1263806338816	27.7236918219595	50.7591930887396	58.1028583069999	47.4007522542136	5.67026995539314	1.35533049636793	103.385510716305	47.7910463607772	4.16973108314797	32.8967664483057	13.3427750643514	26.3132809522481	15.0773477737742	35.5956902006925	7.08423530383428	12.1030594189125	5.54241389257772	9.37054293478992	1.16711461424361	17.6932345754036	59.3056846524482	28.960024531049	18.691894932964	22.3701908190622	21.9940383837372	12.1811967491367	15.8598887675286	15.4791824876086	7.01065506671072	16.4289901504409	39.6240379943067	29.527592052536	14.8034840151853	16.5483070528894	9.54292587319818
"Abi1"	3577.93923072917	2920.38815589245	3789.03428279039	2525.86738299565	4208.08939087633	3042.49871677994	4844.67711342904	3155.64486628721	4003.87749241352	3286.85218987431	3747.55222406692	2949.14425179435	2898.72166780795	3261.96718199904	4028.44140815267	7474.64689362519	4431.35539124536	6714.38367718114	5715.02923475978	2266.88398799114	3772.73239543832	3721.94734439061	4752.47202799314	2834.56498480197	1866.14884531939	3548.25523949125	4772.27517466462	2525.89736206814	2330.87967547972	3001.8299384079	2216.56850756538	2949.55433674106	3392.40324909919	10115.9103367644	2835.11096859448	2337.75247699148	2629.32115063887	2875.58536311366	3025.16108011943	2266.5033491092	3627.06036453783	2792.83236571304	2478.90130420498	3125.56306123937	2758.21533212348	2082.98464410237	2414.0420166154	4189.05376070909	2917.308839635	2499.39703488707	3026.17071565821	3880.64141611662	3456.61351754577	3523.87005187361	4077.43196400286
"Acaa1a"	5929.23591099069	5913.08303366394	6016.63887156083	8065.64505202425	8286.29345128467	5464.45902621663	4985.93947562145	6876.320739038	8622.5972077765	7212.06850713465	7170.04259021378	6573.3711896887	5995.77261003193	9244.49620458649	13442.4626066264	12411.696393001	9677.22687191	11744.9225422612	9998.95508971518	11533.0481614348	13681.641914137	12581.197207902	8009.64990837967	9124.92363689056	8592.97910240079	9425.64593699078	11134.619504146	8563.73382214809	10481.0360506007	7852.73229093098	7229.28231455391	8011.57175992978	8398.76804398193	4297.45805747279	5445.65167805741	8613.65428798295	11498.2918615417	6906.09014294017	6828.78760793934	8846.02751321595	6598.93411767718	5426.38459650531	7753.57603624043	8950.76075052318	9100.64432678191	7303.03349099908	9778.87352166302	9292.34673709256	6268.40196152272	7547.47807511254	5218.39365492462	8449.365204609	8091.74884585603	6737.91902170146	5746.57645309679
"Acaa1b"	23439.7205732221	20859.4850020777	28570.0382068821	30004.3780370048	40162.8879761383	19972.1435548623	18426.2980620793	28412.4339373697	41573.9323122346	34073.976488807	35338.3339334247	31917.6089447619	23700.3482927164	55744.4474649919	59639.2313356999	38144.54566573	39242.2215938074	54592.6842945791	36082.5737399858	56044.6867462177	79538.1166833759	64374.4613000309	16063.7314142882	34707.946112353	30538.1838897623	18802.4999761123	40168.3724786058	45729.7060817161	45375.8475930329	38067.0415750978	30564.961978663	33265.7431538499	19380.5598952073	13468.6395353971	19329.3360265118	44238.5441852665	67047.6893412912	34738.9452949999	33492.6880849487	40623.6665851266	29716.8548112458	20453.0173250534	38992.1829203977	38650.3208895429	57465.5347326199	36492.4292210637	45991.1732328696	46397.8820577014	31951.9367984175	36044.1091240572	20173.2427853805	41879.0732856634	42963.8226909609	27888.4941360778	19297.5311930382
"Acaa2"	19705.0900416396	23769.8305577092	31455.040682567	31692.4533067426	31187.128033798	25897.3550845913	27682.0923345355	27174.7931221827	26875.3847719653	28120.0431065206	29647.8832482263	31358.9522017445	34453.5648613645	11103.6434751805	11866.296783822	9454.72937105638	5956.14890387847	8868.52928468203	9640.00620920687	23091.3189541685	27921.223126191	33149.2944259997	30828.6930546553	49063.1245185643	36309.2586443625	42593.2938441068	37107.127506296	25492.3063764428	35053.2613235917	23928.2854953364	31754.1368062733	25296.9304754675	21995.1090659776	23072.7415698164	25205.000787512	26901.3770699597	26271.0418508184	29566.4055949959	27144.7516980778	28907.2066492944	27528.1926395483	26205.202197533	28133.9721448155	21178.3070522226	21553.3430220482	27464.5382703868	33002.7590632515	21504.4542709103	21729.5253792699	28664.2067484792	28359.7533328554	30151.2505877062	36384.4964619897	30982.1082045762	28472.6206507604
"Acaca"	4243.64546749091	3358.24552727109	4755.38284553123	2996.95815594574	3722.72841912754	3725.41929205716	3598.19224452367	5232.59417478029	2887.18686442042	4642.08477099157	3454.24928329997	2736.94858133732	3033.94617309161	7549.70412692072	2181.956908614	8637.36974374467	13184.9791974746	14245.495074945	13637.7113882014	4795.45277570866	3894.02354715939	5072.37796982126	6444.2905492852	3801.54033078793	3480.91572261635	3586.88215863773	2407.84854458273	3467.66209917757	2936.3246287528	3481.57444911236	4157.10835598699	3312.18423986423	3835.81434044609	2473.41944610758	2380.30306208832	2448.54202090307	2441.98756106974	3022.00009646975	2363.4070938433	3177.70492974249	5190.65944719999	3352.12283946893	3840.73936360664	2705.89828147377	2733.77751169711	2163.38054264668	3333.0808341443	4675.68056016328	3319.54517408753	4008.67359670757	5631.22084146996	3248.03512577896	3615.33976281971	2709.32560471472	3426.77792719389
"Acacb"	3804.16809113288	3218.6533836435	7564.02535304322	5098.1300693879	5410.26113377926	4905.20836280852	4826.01982030928	7434.56749671043	3419.42671014218	7445.5155828454	4085.69128316767	4779.09717976225	825.279253458468	8216.79285115882	1334.95838817998	3254.63722826936	6140.38468600902	9393.41856526217	8947.91523044901	1472.37110207491	1714.24827765783	2549.76411794599	2910.26963814179	3279.57440008271	2120.68096331704	2785.2041700361	2156.62175354211	2681.21826274066	1812.16512873611	1894.3054679816	3099.69343213714	2167.55651844143	3360.19255158249	4846.78614138077	1992.79539096858	1217.75397845673	1744.75189338347	2822.87605910546	1721.49405600932	4212.7591524036	4315.19457852099	3426.33290232974	3490.93390128974	1821.82834030443	2775.32180642194	2229.97108487529	3714.55289555275	2511.4973586145	1581.77904942661	2835.64369996609	7105.60365056044	3409.09471879279	2723.8410587941	3568.91822107315	3587.27258960677
"Acad10"	792.728178873657	1092.63490839442	1284.95394718673	1283.9007997636	747.084795548942	1106.46266282896	1134.54111018685	1256.05520476297	1210.20275315652	1129.01616704357	926.613112231901	1539.82698915719	739.227295550684	1451.15967403099	870.564764046756	1838.64801475753	2242.34340093105	2007.17660893845	1975.39187835293	819.735517215156	470.147607147396	448.56961334235	348.617149842	466.200339817913	424.010186664398	609.221058117385	344.273750685294	519.3762244208	444.493333463574	464.666826082318	555.393012053628	614.250652229041	468.768448966433	435.806693538208	435.680471185808	501.811463599526	575.302562049567	538.80621875042	536.872722552058	1296.32431989124	829.338225060427	934.865791892927	785.949677419389	867.068596146852	554.738523678704	637.482629871486	811.358520107252	1214.1483763718	858.805245672063	989.02520705654	800.774163187268	1370.79609165106	933.441908735297	977.269466512301	1211.08404718042
"Acad11"	5154.12391386978	4317.31385219451	8493.51048287297	9513.71384842197	8472.82050481388	6551.22205706644	7211.48801204905	10782.1096859475	6720.40472841071	9099.27119440692	8866.34240050927	9051.17815577762	5503.2275938169	3523.00190017917	4686.90997968485	3974.96623583984	3323.51654343402	5517.63611745842	4206.5055081791	1743.51438853839	3942.54000784782	2005.57835018067	2197.65517008241	4303.43064877372	3698.90610090146	1665.023514788	1855.76991735767	3512.64190751713	4846.8954110512	2834.60470896234	2834.50577773316	3672.34727289812	2979.14685329983	3103.55936722794	3444.35520472423	5659.57678519762	5506.94244366522	7097.01495523652	7177.75487759817	6207.37646353743	5424.11674551439	7063.53098327618	7453.6156270781	3544.33303337222	4827.2841282232	6404.87325069607	8266.34097183346	5990.44362270454	4591.97906869552	6963.70129176687	6153.7052494414	9149.97443421918	14384.0519680884	11215.1554298999	8958.20477878585
"Acad12"	115.895932583868	117.498423053444	188.705668473462	171.305735618214	115.236608986634	223.262495763708	219.445304789469	215.157604519582	118.448691873658	178.700637601589	150.38781357796	195.295130332131	111.457774051988	61.8748961612148	234.276186503028	19.7350413033008	116.359441345611	14.6968998562439	28.1528533732009	214.392366040887	92.4123060731983	66.1049956504516	92.281010252294	85.8790099664576	140.496688894741	377.459543238469	107.520931144957	33.7348562546663	145.106641693549	12.3362874181146	70.049569087845	118.409764285116	134.325461984534	438.692830581507	131.058353120934	55.8602742411346	104.197381180461	69.1077541440757	131.883951409527	231.781372937787	85.663766720203	127.605108089935	138.854076644875	118.114607524649	62.7237390943615	86.8925368105083	134.391689030111	105.451930696834	80.6225332671733	159.908837464291	135.458920585188	149.427511296167	156.258997938067	147.09606269235	196.063749758435
"Acad8"	2114.86897779042	2273.64469908545	2591.8504139634	3032.6468508662	3014.7068808622	2883.80723694789	2692.86930695093	2821.27831872299	2641.71753586646	2560.68717118115	2881.65468874538	3067.44803266862	2556.9724635456	1820.47546049324	2267.90438531926	2231.70425404827	1498.12780732474	1410.90238619941	2085.6572207313	2307.8707638519	2422.35757294371	2056.33754326941	2855.58459502932	2305.3495272814	2309.68996183014	2442.9832197032	2823.45829766228	2215.25556072309	2181.60330270302	2426.13652556255	2541.79864975895	1971.02920132933	1354.90529767052	1743.22677415283	2341.33976791723	2401.0607877981	2340.00714544631	2111.88611392828	1893.05990430313	2501.23359447622	2122.76696652811	2366.57700464666	2245.69766266038	2457.14175956579	2416.08584615424	2470.34670072492	2538.41693379234	1803.32475980641	2132.99180404674	2525.68341912778	2261.33463344253	2678.95789713008	3175.34732125725	2792.06713997917	2589.60306649969
"Acad9"	1705.06096017387	1430.06627716329	2246.91400600959	1974.47704647452	1826.20727800852	1444.63967847105	1417.06583457167	2316.33637298109	1535.15738809939	1843.81871744992	1512.28490796718	1972.66860013369	1616.13772375382	2546.53869513499	2082.14693566597	1550.84532908439	2191.43614534234	2143.64782188929	1560.13729109821	2175.45194953253	2307.99734417813	2101.19450460364	1867.83600381032	2591.4270085333	3812.94153000437	2589.35891331093	2987.8412597012	1887.7463312507	2109.04998185624	1823.02914067694	1619.47932343565	2614.06000459989	1772.9590313979	2760.10905907532	2663.67247424169	1456.09114855224	1473.17361264716	1384.49771861521	1352.68583790834	1402.48372734366	1323.55226383083	1351.16614452676	1475.76960946925	1053.18858376145	1154.27971813909	1150.71705290178	1288.82464510864	1076.77063179428	1314.49782500826	1507.08602980044	1572.98215944841	1758.23389040101	2281.38136989578	2336.98869602471	1544.21891402661
"Acadl"	7207.79983925592	5303.49719782256	8887.59813470824	9336.16259119268	11026.5809497295	7445.36646412012	7709.01582857578	8949.39333393614	8582.07528687235	8980.48175322668	9148.43631169278	8933.81329379917	10795.0132339175	6763.69958662279	8608.61016676809	6435.26805165135	4281.05777950728	5901.85507084309	5597.72567903811	8995.02088698015	13347.8024584476	9824.85497854837	8300.16419991467	7701.7857574464	11947.8888260084	9003.46048737217	11158.3981716107	9480.90022657183	9151.72578129317	9823.7968806253	8957.17168538741	12090.1303075282	9240.35818335442	11674.424340146	12763.6667469182	7489.93177116546	7976.64207419785	6470.35989647244	6026.97986795398	7842.23133830472	8205.83576373637	6883.43583072372	7119.83178898946	5516.48905598074	6444.25324643499	7170.66448632513	6791.3713164533	7709.60032773457	6491.86659177413	9736.91482916129	8184.66756896353	10987.8433456104	11814.0026598965	10560.5779509189	8694.47300919928
"Acadm"	8339.87130873514	7394.36657215822	11121.3466289639	12439.2946145268	10747.2786601518	10391.555869002	10529.8208597764	10960.4385113151	10972.868620217	10906.9366036716	11151.1162639359	12121.4429451337	11819.4413042483	9311.2050770103	15692.3457468301	9216.26428864149	6714.90942765298	9939.30341706552	9283.40339981299	4483.32271338443	13373.2158426177	9048.12127965557	7312.41560869567	6580.89738061147	8017.13168693086	6733.95957120407	6136.96391611984	10780.3950018818	11932.9364137529	8906.79951587877	9968.72081995356	10030.2937829851	7129.52949502603	6563.07563646281	9344.8147892878	12351.6376392855	11685.6254511109	9159.70571875715	8966.94158123362	10362.337716328	9088.83151300615	8713.34738077938	9798.11330581272	9782.93184899229	9362.12900534412	9737.64868125987	9891.56220501125	11020.2104822719	8949.10119265624	12013.9728640124	8252.85777388397	13940.602550864	15266.5040985492	12402.0367857488	11651.0449524592
